6.391073608398437500e+01,-4.023214340209960938e+01,-5.737502288818359375e+01,3.369642639160156250e+01
6.453570556640625000e+01,-3.689286422729492188e+01,-5.917858123779296875e+01,3.153572463989257812e+01
6.796429443359375000e+01,-4.046429443359375000e+01,-4.739284515380859375e+01,1.989285278320312500e+01
1.061607055664062500e+02,-3.126786422729492188e+01,-2.553569793701171875e+00,-7.233929443359375000e+01
1.139821395874023438e+02,-2.894643020629882812e+01,1.019643020629882812e+01,-9.523217773437500000e+01
6.321427917480468750e+01,-4.150000000000000000e+01,-4.107143020629882812e+01,1.935716247558593750e+01
5.864286804199218750e+01,-4.235715484619140625e+01,-4.350001144409179688e+01,2.721429061889648438e+01
5.841072082519531250e+01,-4.337500000000000000e+01,-4.144643402099609375e+01,2.641072082519531250e+01
6.203569793701171875e+01,-4.389285278320312500e+01,-3.489285659790039062e+01,1.674997329711914062e+01
6.428572082519531250e+01,-4.364286041259765625e+01,-2.450000190734863281e+01,3.857139587402343750e+00
8.894641113281250000e+01,-3.762499237060546875e+01,2.660730361938476562e+00,-5.398212432861328125e+01
8.346428680419921875e+01,-4.024999237060546875e+01,-3.821414947509765625e+00,-3.939284133911132812e+01
6.396427536010742188e+01,-6.103572845458984375e+01,-1.510711288452148438e+01,1.217856502532958984e+01
5.455357742309570312e+01,4.839279174804687500e+00,-4.508929443359375000e+01,-1.430353832244873047e+01
5.691069412231445312e+01,-3.908929443359375000e+01,-2.251783752441406250e+01,4.696433067321777344e+00
-5.021428298950195312e+01,8.507143402099609375e+01,-3.621428680419921875e+01,1.357140541076660156e+00
-3.294642639160156250e+01,-4.744644165039062500e+01,2.676786804199218750e+01,5.362500000000000000e+01
-2.303570175170898438e+01,-4.189286041259765625e+01,3.717856216430664062e+01,2.774997711181640625e+01
1.212142791748046875e+02,-3.064284706115722656e+01,5.707144546508789062e+01,-1.476428527832031250e+02
1.185892639160156250e+02,-5.383929061889648438e+01,5.716073608398437500e+01,-1.219107131958007812e+02
6.380354690551757812e+01,-5.183928680419921875e+01,-3.112500000000000000e+01,1.916075134277343750e+01
5.853569030761718750e+01,-6.253571319580078125e+01,-1.960714721679687500e+01,2.360716056823730469e+01
3.201785278320312500e+01,-4.726786422729492188e+01,-2.969642066955566406e+01,4.494644165039062500e+01
1.571429061889648438e+01,-4.992858123779296875e+01,-6.142833709716796875e+00,4.035714721679687500e+01
3.982143402099609375e+01,-3.239285278320312500e+01,-1.175000381469726562e+01,4.321430206298828125e+00
5.755356597900390625e+01,-1.208928680419921875e+01,-5.844639968872070312e+01,1.298213195800781250e+01
6.557142639160156250e+01,-3.121428298950195312e+01,-4.900001907348632812e+01,1.464287948608398438e+01
6.119643402099609375e+01,-2.080357742309570312e+01,-5.066072082519531250e+01,1.026785755157470703e+01
6.266072082519531250e+01,3.750000000000000000e-01,-7.276786041259765625e+01,9.732147216796875000e+00
7.117857360839843750e+01,-4.846429061889648438e+01,-5.796427536010742188e+01,3.525000762939453125e+01
6.455358886718750000e+01,-3.987500000000000000e+01,-6.073214721679687500e+01,3.605357360839843750e+01
9.621429443359375000e+01,-2.964284706115722656e+01,-1.414286041259765625e+01,-5.242856979370117188e+01
9.716074371337890625e+01,-3.076785659790039062e+01,-9.196414947509765625e+00,-5.719645690917968750e+01
1.055893096923828125e+02,-3.162499809265136719e+01,-8.392925262451171875e-01,-7.312500000000000000e+01
8.757143402099609375e+01,-2.999999618530273438e+01,2.285701751708984375e+00,-5.985715484619140625e+01
3.571426391601562500e+00,-3.207142639160156250e+01,6.471427154541015625e+01,-3.621427154541015625e+01
-2.703570556640625000e+01,-4.967858123779296875e+01,1.903571319580078125e+01,5.767856597900390625e+01
-3.453571319580078125e+01,-5.982143020629882812e+01,4.453571701049804688e+01,4.982144927978515625e+01
6.125000762939453125e+01,3.214311599731445312e-01,1.167857742309570312e+01,-7.325000000000000000e+01
1.068928756713867188e+02,-3.417858505249023438e+01,-1.173928604125976562e+02,4.467858123779296875e+01
1.023749847412109375e+02,-2.812499237060546875e+01,-1.573393096923828125e+02,8.308930969238281250e+01
1.298392944335937500e+02,-2.316071701049804688e+01,-1.216607437133789062e+02,1.498214340209960938e+01
7.642857360839843750e+01,1.070714263916015625e+02,-5.257144927978515625e+01,-1.309286193847656250e+02
6.767853736877441406e+00,-2.244642829895019531e+01,7.948216247558593750e+01,-6.380358505249023438e+01
-4.246430969238281250e+01,-3.903572845458984375e+01,9.860713195800781250e+01,-1.710712051391601562e+01
-5.969642257690429688e+01,-3.498214721679687500e+01,1.080178527832031250e+02,-1.333928585052490234e+01
-9.503573608398437500e+01,-6.939288330078125000e+01,1.461071472167968750e+02,1.832143402099609375e+01
-1.713571777343750000e+02,-4.442857360839843750e+01,1.300000305175781250e+02,8.578574371337890625e+01
-8.642857360839843750e+01,-4.328570938110351562e+01,1.130714340209960938e+02,1.664286041259765625e+01
-1.578573036193847656e+01,2.271428680419921875e+01,5.671428298950195312e+01,-6.364286804199218750e+01
7.950000000000000000e+01,-7.285711288452148438e+00,2.535713768005371094e+01,-9.757142639160156250e+01
-4.678570938110351562e+01,2.057142639160156250e+01,-2.250000762939453125e+01,4.871429824829101562e+01
-5.632142639160156250e+01,-5.082142639160156250e+01,4.667857360839843750e+01,6.046427917480468750e+01
-7.291072845458984375e+01,-5.219642639160156250e+01,4.901784515380859375e+01,7.608932495117187500e+01
-4.358929824829101562e+01,1.326786041259765625e+01,2.612500000000000000e+01,4.196437358856201172e+00
6.926785278320312500e+01,3.767857551574707031e+00,9.625001907348632812e+00,-8.266069030761718750e+01
8.489283752441406250e+01,7.678575992584228516e+00,-3.074999046325683594e+01,-6.182142639160156250e+01
1.169821548461914062e+02,2.848214912414550781e+01,-5.892734527587890625e-01,-1.448749694824218750e+02
6.489285278320312500e+01,-3.846428298950195312e+01,-4.753570556640625000e+01,2.110714721679687500e+01
7.107141876220703125e+01,-6.307142257690429688e+01,-4.792857742309570312e+01,3.992858886718750000e+01
6.187499237060546875e+01,-4.112500762939453125e+01,-5.555357742309570312e+01,3.480359649658203125e+01
8.524999237060546875e+01,-3.117857742309570312e+01,-3.010713958740234375e+01,-2.396427917480468750e+01
9.089284515380859375e+01,-3.860715484619140625e+01,-1.889286613464355469e+01,-3.339283752441406250e+01
8.719646453857421875e+01,-3.366070938110351562e+01,-1.051787948608398438e+01,-4.301786804199218750e+01
6.500000000000000000e+00,-3.207144165039062500e+01,7.492855834960937500e+01,-4.935712814331054688e+01
-3.821426391601562500e+00,-2.960714721679687500e+01,9.560714721679687500e+01,-6.217858123779296875e+01
2.928570556640625000e+01,-4.735715103149414062e+01,1.191428833007812500e+02,-1.010714416503906250e+02
5.914286041259765625e+01,-1.042857551574707031e+01,4.550000762939453125e+01,-9.421430969238281250e+01
5.010713958740234375e+01,2.392856597900390625e+00,-2.467855834960937500e+01,-2.782142639160156250e+01
8.725001525878906250e+01,9.053572082519531250e+01,-8.710714721679687500e+01,-9.067855834960937500e+01
1.190000228881835938e+02,-2.599999618530273438e+01,-6.871428680419921875e+01,-2.428572845458984375e+01
8.644644165039062500e+01,-3.848215103149414062e+01,-6.083929443359375000e+01,1.287501430511474609e+01
-2.212499809265136719e+01,2.116071319580078125e+01,-7.719641113281250000e+01,7.816071319580078125e+01
-5.532143783569335938e+01,-4.032141876220703125e+01,9.175002288818359375e+01,3.892865180969238281e+00
-1.169642257690429688e+01,-1.305356979370117188e+01,1.594464416503906250e+02,-1.346964263916015625e+02
-7.632144165039062500e+01,-5.110716247558593750e+01,1.209642791748046875e+02,6.464267730712890625e+00
-1.299286041259765625e+02,6.478572082519531250e+01,9.900000000000000000e+01,-3.385714340209960938e+01
-1.065714340209960938e+02,-4.407143783569335938e+01,1.923571166992187500e+02,-4.171430206298828125e+01
-1.401428680419921875e+02,9.749999237060546875e+01,1.499986648559570312e+00,4.114287567138671875e+01
-1.210535736083984375e+02,2.530357742309570312e+01,3.273215484619140625e+01,6.301785278320312500e+01
-5.935716247558593750e+01,1.378571128845214844e+01,6.785714721679687500e+01,-2.228571319580078125e+01
-9.803581237792968750e+00,3.855356979370117188e+01,1.171250152587890625e+02,-1.458749694824218750e+02
-4.562501525878906250e+01,-6.605358123779296875e+01,1.717321929931640625e+02,-6.005357360839843750e+01
4.089281558990478516e+00,-4.026785659790039062e+01,2.135178985595703125e+02,-1.773392944335937500e+02
-1.214286422729492188e+01,3.685714721679687500e+01,1.502857055664062500e+02,-1.750000305175781250e+02
-1.389285850524902344e+01,8.967857360839843750e+01,2.403570175170898438e+01,-9.982144165039062500e+01
9.103569030761718750e+01,-3.035717964172363281e+00,1.125000000000000000e+01,-9.925000762939453125e+01
9.792857360839843750e+01,2.992857551574707031e+01,-3.228570556640625000e+01,-9.557141876220703125e+01
8.816069793701171875e+01,1.280357551574707031e+01,-4.541069412231445312e+01,-5.555358123779296875e+01
5.360712432861328125e+01,8.746428680419921875e+01,-1.169642868041992188e+02,-2.410712432861328125e+01
9.341069030761718750e+01,-3.073213958740234375e+01,-2.308926391601562500e+01,-3.958927917480468750e+01
9.569641876220703125e+01,-5.030356597900390625e+01,-5.874979019165039062e+00,-3.951785278320312500e+01
8.762500762939453125e+01,-8.928585052490234375e-02,-2.973212814331054688e+01,-5.780357360839843750e+01
-2.235715675354003906e+01,1.038571548461914062e+02,-1.571430206298828125e+00,-7.992856597900390625e+01
-7.557142639160156250e+01,-2.300000762939453125e+01,1.472857055664062500e+02,-4.871429824829101562e+01
-6.039286041259765625e+01,-2.582142639160156250e+01,1.583214416503906250e+02,-7.210714721679687500e+01
-6.144643783569335938e+01,4.553569793701171875e+00,1.394821472167968750e+02,-8.258926391601562500e+01
-1.084285659790039062e+02,4.200000762939453125e+01,-3.085715103149414062e+01,9.728571319580078125e+01
1.350000381469726562e+01,-1.464285469055175781e+01,-8.157142639160156250e+01,8.271426391601562500e+01
4.812500000000000000e+01,6.910714626312255859e+00,3.410701751708984375e+00,-5.844643783569335938e+01
1.065357055664062500e+02,-2.917857742309570312e+01,-2.960714340209960938e+01,-4.775000762939453125e+01
6.160707473754882812e+00,-4.391072082519531250e+01,-1.426787567138671875e+01,5.201787948608398438e+01
-9.383927154541015625e+01,3.923214340209960938e+01,-4.976785278320312500e+01,1.043749847412109375e+02
-9.426784515380859375e+01,-1.983928680419921875e+01,4.666071319580078125e+01,6.744641876220703125e+01
-1.143392944335937500e+02,-2.869643974304199219e+01,1.400178680419921875e+02,3.017866134643554688e+00
-1.221607131958007812e+02,-3.780357360839843750e+01,1.299821929931640625e+02,2.998214721679687500e+01
-1.126250152587890625e+02,4.280356979370117188e+01,1.138749847412109375e+02,-4.405358505249023438e+01
-1.176428680419921875e+02,-5.457142639160156250e+01,1.791428375244140625e+02,-6.928588867187500000e+00
-1.142857208251953125e+02,3.885714340209960938e+01,1.461428833007812500e+02,-7.071427917480468750e+01
-7.194643402099609375e+01,1.998214530944824219e+01,8.119642639160156250e+01,-2.923212814331054688e+01
-9.782144165039062500e+01,5.821430206298828125e+00,1.069642791748046875e+02,-1.496428489685058594e+01
-5.089272975921630859e+00,6.612500762939453125e+01,9.219646453857421875e+01,-1.532321929931640625e+02
7.928569316864013672e+00,6.692856597900390625e+01,1.368571472167968750e+02,-2.117143096923828125e+02
-2.107142448425292969e+00,-4.167858123779296875e+01,1.741785888671875000e+02,-1.303928985595703125e+02
-2.499998855590820312e+01,8.114286041259765625e+01,9.350000000000000000e+01,-1.496428527832031250e+02
1.212500000000000000e+01,6.862500000000000000e+01,7.991074371337890625e+01,-1.606607360839843750e+02
5.910713958740234375e+01,5.960714340209960938e+01,-4.767858123779296875e+01,-7.103569030761718750e+01
1.107678756713867188e+02,9.482143402099609375e+00,-2.321567535400390625e-01,-1.200178451538085938e+02
8.523213958740234375e+01,3.687500381469726562e+01,-5.548213195800781250e+01,-6.662500762939453125e+01
6.239282226562500000e+01,2.624999046325683594e+01,-8.982141876220703125e+01,1.178600311279296875e+00
9.194640350341796875e+01,-3.462499237060546875e+01,-2.383927536010742188e+01,-3.348213958740234375e+01
8.008927917480468750e+01,7.644643402099609375e+01,-6.898213195800781250e+01,-8.755354309082031250e+01
-7.875008583068847656e+00,2.048214340209960938e+01,1.555357742309570312e+01,-2.816069793701171875e+01
9.982147216796875000e+00,6.091070938110351562e+01,3.819641876220703125e+01,-1.090892944335937500e+02
-5.746428680419921875e+01,-3.817856597900390625e+01,1.368928527832031250e+02,-4.125001525878906250e+01
-6.748214721679687500e+01,-3.633928680419921875e+01,1.055178527832031250e+02,-1.696437835693359375e+00
-4.257143020629882812e+01,8.428569793701171875e+00,6.028572082519531250e+01,-2.614285087585449219e+01
-7.783927154541015625e+01,-4.625003337860107422e+00,3.423213195800781250e+01,4.823212814331054688e+01
-6.301785659790039062e+01,-4.517859458923339844e+00,-4.280357742309570312e+01,1.103393020629882812e+02
4.671427536010742188e+01,5.457143783569335938e+01,-3.942857360839843750e+01,-6.185715103149414062e+01
3.035713958740234375e+01,-4.835714721679687500e+01,4.428572845458984375e+01,-2.628573226928710938e+01
-2.842856597900390625e+01,2.550000381469726562e+01,5.178570938110351562e+01,-4.885715103149414062e+01
-7.908929443359375000e+01,3.839282989501953125e+00,1.976783752441406250e+01,5.548216247558593750e+01
-7.053571319580078125e+01,-3.214273452758789062e-01,6.232143783569335938e+01,8.535725593566894531e+00
-1.380714416503906250e+02,-2.728572082519531250e+01,1.437142944335937500e+02,2.164285659790039062e+01
-9.512502288818359375e+01,2.087500190734863281e+01,1.573035736083984375e+02,-8.305355834960937500e+01
-1.398214263916015625e+02,4.750004768371582031e+00,1.078214263916015625e+02,2.725001716613769531e+01
-1.199107208251953125e+02,-6.341072463989257812e+01,1.632321624755859375e+02,2.008929443359375000e+01
-1.152857055664062500e+02,1.414286422729492188e+01,1.422857360839843750e+02,-4.114286804199218750e+01
-6.523213958740234375e+01,2.612500000000000000e+01,9.091072082519531250e+01,-5.180358123779296875e+01
-5.773214340209960938e+01,-4.946421623229980469e+00,1.126964492797851562e+02,-5.001788330078125000e+01
-1.416428375244140625e+02,4.657142639160156250e+01,9.185713195800781250e+01,3.214303493499755859e+00
-3.099999237060546875e+01,5.171429443359375000e+01,7.607144927978515625e+01,-9.678572845458984375e+01
-6.964288711547851562e+00,-4.753572845458984375e+01,1.640357055664062500e+02,-1.095357284545898438e+02
-6.446428298950195312e+00,2.012500190734863281e+01,1.279821624755859375e+02,-1.416607360839843750e+02
1.762498855590820312e+01,7.533929443359375000e+01,8.605358886718750000e+01,-1.790178222656250000e+02
1.176964263916015625e+02,2.691071319580078125e+01,4.769643402099609375e+01,-1.923035888671875000e+02
1.028214111328125000e+02,9.107137680053710938e+00,-1.403571891784667969e+01,-9.789286041259765625e+01
1.021785583496093750e+02,8.275000762939453125e+01,-4.924999237060546875e+01,-1.356785736083984375e+02
6.507142639160156250e+01,2.442857742309570312e+01,-9.449998474121093750e+01,5.000007629394531250e+00
9.533925628662109375e+01,-3.951785278320312500e+01,-2.194642829895019531e+01,-3.387498474121093750e+01
-1.553581237792968750e+00,7.623214721679687500e+01,-1.319644927978515625e+01,-6.148212051391601562e+01
-2.160697937011718750e+00,-2.023214721679687500e+01,2.569644927978515625e+01,-3.303604125976562500e+00
7.583929443359375000e+01,4.126785278320312500e+01,1.037678680419921875e+02,-2.208749694824218750e+02
-1.019643020629882812e+02,7.196429443359375000e+01,8.067857360839843750e+01,-5.067857742309570312e+01
-7.125000762939453125e+01,-3.675000381469726562e+01,1.273214416503906250e+02,-1.932142639160156250e+01
-6.839285278320312500e+01,1.375000095367431641e+01,4.553573608398437500e+01,9.107126235961914062e+00
-5.958927536010742188e+01,-1.480356788635253906e+01,3.898214721679687500e+01,3.541069793701171875e+01
-5.378570938110351562e+01,-5.071428298950195312e+00,7.664285278320312500e+01,-1.778571701049804688e+01
-5.183929443359375000e+01,-5.356979370117187500e-02,-4.826786041259765625e+01,1.001607055664062500e+02
2.757143020629882812e+01,6.478572082519531250e+01,-9.214279174804687500e+00,-8.314286041259765625e+01
-5.257143402099609375e+01,5.557142639160156250e+01,-1.492855834960937500e+01,1.192857933044433594e+01
-9.230355834960937500e+01,3.376786041259765625e+01,1.910703659057617188e+00,5.662500000000000000e+01
-4.958928680419921875e+01,-1.451786041259765625e+01,7.283926391601562500e+01,-8.732118606567382812e+00
-1.170178451538085938e+02,-3.087500000000000000e+01,1.484107208251953125e+02,-5.178737640380859375e-01
-1.015535736083984375e+02,-8.839279174804687500e+00,4.387500381469726562e+01,6.651785278320312500e+01
-7.205357360839843750e+01,-1.226785278320312500e+01,4.373214721679687500e+01,4.058929061889648438e+01
-7.157143402099609375e+01,-5.192857742309570312e+01,5.957144546508789062e+01,6.392855453491210938e+01
-8.869643402099609375e+01,4.358929443359375000e+01,1.150892944335937500e+02,-6.998214721679687500e+01
-5.883929061889648438e+01,2.494642639160156250e+01,8.208930206298828125e+01,-4.819641494750976562e+01
-1.039285888671875000e+02,-1.271428680419921875e+01,6.864288330078125000e+01,4.799998474121093750e+01
-9.246427917480468750e+01,6.482143402099609375e+01,7.196427917480468750e+01,-4.432142639160156250e+01
-9.464292526245117188e-01,6.305357742309570312e+01,-4.517869949340820312e+00,-5.758927917480468750e+01
4.267857074737548828e+00,-8.875001907348632812e+00,5.512500000000000000e+01,-5.051785659790039062e+01
4.250009059906005859e+00,2.660714340209960938e+01,1.065357208251953125e+02,-1.373928527832031250e+02
3.535694122314453125e+00,1.062500000000000000e+02,5.617857360839843750e+01,-1.659642944335937500e+02
1.276785964965820312e+02,-9.535715103149414062e+00,1.235357131958007812e+02,-2.416785583496093750e+02
1.102678604125976562e+02,3.648214340209960938e+01,-2.430355453491210938e+01,-1.224464111328125000e+02
8.894641113281250000e+01,8.616071319580078125e+01,-7.705355834960937500e+01,-9.805356597900390625e+01
6.526786041259765625e+01,2.826786041259765625e+01,-8.501786041259765625e+01,-8.517862319946289062e+00
9.119641876220703125e+01,-4.108928680419921875e+01,-2.037501144409179688e+01,-2.973213386535644531e+01
-1.080357742309570312e+01,6.755356597900390625e+01,-9.517843246459960938e+00,-4.723214721679687500e+01
2.101786422729492188e+01,-8.910715103149414062e+00,4.423215484619140625e+01,-5.633929443359375000e+01
3.094642066955566406e+01,5.944644165039062500e+01,4.323213195800781250e+01,-1.336250000000000000e+02
-9.269641113281250000e+01,9.937500762939453125e+01,8.023214721679687500e+01,-8.691072082519531250e+01
-8.491072845458984375e+01,-7.267853260040283203e+00,1.578035888671875000e+02,-6.562501525878906250e+01
-7.182142639160156250e+01,2.453571701049804688e+01,8.903572845458984375e+01,-4.175000762939453125e+01
-5.860713958740234375e+01,-7.499971389770507812e-01,-5.910713577270507812e+01,1.184643020629882812e+02
-6.544641876220703125e+01,-1.016070747375488281e+01,4.212498474121093750e+01,3.348214721679687500e+01
-5.267856979370117188e+01,8.892857551574707031e+00,2.889284896850585938e+01,1.489285659790039062e+01
7.892854213714599609e+00,-2.392859458923339844e+00,-2.353570938110351562e+01,1.803571319580078125e+01
-3.594643020629882812e+01,7.283929443359375000e+01,-1.269464340209960938e+02,9.005355072021484375e+01
2.912500381469726562e+01,2.826786041259765625e+01,-9.223213195800781250e+01,3.483927917480468750e+01
-8.976785278320312500e+01,-1.719642639160156250e+01,-1.805356597900390625e+01,1.250178985595703125e+02
-1.093214416503906250e+02,-1.039286041259765625e+01,3.675000000000000000e+01,8.296427917480468750e+01
-5.501783370971679688e+01,-3.558928680419921875e+01,5.255355834960937500e+01,3.805358123779296875e+01
-9.448213958740234375e+01,-1.553570747375488281e+00,6.001785278320312500e+01,3.601786422729492188e+01
-8.783930969238281250e+01,-6.055356979370117188e+01,1.059464263916015625e+02,4.244641113281250000e+01
-1.107321777343750000e+02,7.376786041259765625e+01,1.068392791748046875e+02,-6.987500762939453125e+01
-7.832144165039062500e+01,6.867856597900390625e+01,-3.567854690551757812e+01,4.532142639160156250e+01
-1.500000190734863281e+01,1.714285659790039062e+01,-3.692856597900390625e+01,3.478572082519531250e+01
-6.941072082519531250e+01,7.580357360839843750e+01,5.330357360839843750e+01,-5.969642639160156250e+01
-1.753570175170898438e+01,9.067858123779296875e+01,1.725000572204589844e+01,-9.039286041259765625e+01
-4.178565979003906250e+00,1.153571319580078125e+01,1.110713958740234375e+01,-1.846430206298828125e+01
-8.392855834960937500e+01,2.878571701049804688e+01,2.078572082519531250e+01,3.435713195800781250e+01
-8.817857360839843750e+01,8.582144165039062500e+01,1.141785583496093750e+02,-1.118214111328125000e+02
2.244642639160156250e+01,2.094642448425292969e+01,5.087500000000000000e+01,-9.426788330078125000e+01
6.448214721679687500e+01,2.598213958740234375e+01,5.433929443359375000e+01,-1.448035583496093750e+02
8.466071319580078125e+01,1.033035659790039062e+02,-6.833930969238281250e+01,-1.196250228881835938e+02
7.460715484619140625e+01,2.589285278320312500e+01,-7.982144165039062500e+01,-2.067856216430664062e+01
8.853573608398437500e+01,2.053571701049804688e+01,-5.196429824829101562e+01,-5.710714721679687500e+01
-1.585714912414550781e+01,1.188571548461914062e+02,-3.921429824829101562e+01,-6.378570938110351562e+01
6.053571319580078125e+01,1.175000095367431641e+01,6.903572082519531250e+01,-1.413214416503906250e+02
3.569641494750976562e+01,6.819643402099609375e+01,3.348213958740234375e+01,-1.373750000000000000e+02
-7.607145690917968750e+01,2.200000762939453125e+01,1.968571777343750000e+02,-1.427857360839843750e+02
-8.676786804199218750e+01,8.660711288452148438e+00,1.179464340209960938e+02,-3.983928680419921875e+01
-1.278214416503906250e+02,6.892854213714599609e+00,1.286785736083984375e+02,-7.750006198883056641e+00
-9.553572845458984375e+01,-2.321430206298828125e+00,4.646430206298828125e+01,5.139285278320312500e+01
-5.389285278320312500e+01,-6.678570747375488281e+00,-1.785717010498046875e-01,6.074998855590820312e+01
1.498215484619140625e+01,2.683928680419921875e+01,-8.394641113281250000e+01,4.212500000000000000e+01
1.189286327362060547e+01,1.425000381469726562e+01,-4.310715103149414062e+01,1.696429061889648438e+01
-5.212500762939453125e+01,-1.964302062988281250e-01,-2.053575515747070312e+00,5.437499237060546875e+01
-2.817857551574707031e+01,3.239285659790039062e+01,-6.039285278320312500e+01,5.617856597900390625e+01
-7.737501525878906250e+01,2.339287757873535156e+00,3.533927154541015625e+01,3.969644165039062500e+01
-9.191073608398437500e+01,-1.191071319580078125e+01,9.194642639160156250e+01,1.187502098083496094e+01
